date,developerResponse,review,rating,isEdited,title,userName
2022-07-02 04:14:06,"{'id': 30689534, 'body': 'Hey! Sorry to hear about this. Are the photos you’re uploading following our guidelines? You can find more information here https://badoo.com/help/?section=5. If they are, please contact us at badoo.com/feedback or @BadooHelp on social media 🙇\u200d♂️ and we’ll take a look for you 🙌', 'modified': '2022-07-03T21:05:14Z'}","For some reason every time I upload my face on profile as a profile picture it thinks it’s not me, so I can’t really do anything because the app that verified me at first won’t verify me at all. Good luck trying to find someone when it can’t recognize your face.",1,False,Terrible verification,Bluebirdo
2022-06-28 03:18:59,"{'id': 30619767, 'body': 'Hey there, we are sorry that you feel this way. We do have many paid services but we have also made it possible for our members to find what they are looking for with the free version. Remember it is totally free to speak to your matches as well as use the people nearby feature so get matching!', 'modified': '2022-06-29T11:01:59Z'}","Just another app that makes you build an entire profile, answer questions and ect just to make you pay your money to see who liked you back and start a conversation with them. 
Money hungry app. Don’t download I’ll save you the time.",1,False,Money hungry app,like ah some boodie
2022-06-12 20:52:30,,"I’m just an outgoing person who loves entertainment who’s lonely, single and I want someone to spend quality time with",5,False,Mr. sensational,behoove 1
2022-06-13 16:23:37,"{'id': 30366107, 'body': 'You can message anyone you match with for free! Badoo is, after all, completely free to use 💜If you don’t have a match with a member, you will need to use credits to start a chat.', 'modified': '2022-06-15T06:56:23Z'}",You literally have to pay for everything. In the beginning you’ll see a couple people and then in order to Seymour you have to pay. You have to pay to message people. You have to pay to see who liked you or messaged you.,1,False,MONEY,beast-mode96
2021-09-27 04:42:51,"{'id': 25378048, 'body': ""Ah, we're pleased that you're enjoying Badoo! However, sorry that you have come across these types of members. Please know that you can always anonymously report profiles from within the app - please do so if you're ever made to feel uncomfortable, and our moderators can investigate 🙇"", 'modified': '2021-09-28T18:23:07Z'}","This a cool app and all, but I wish you could pin point the weirdos from normal people. It’s really a lot of weird people on here.",5,False,Cool app,Kiayla93
2022-06-07 23:40:01,"{'id': 30254327, 'body': ""We're sorry to see that you've not had a good experience on Badoo! We'd love to find out how we can improve our app. Let us know @BadooHelp on social media or on badoo.com/feedback. We are always on the hunt for new ideas 💡"", 'modified': '2022-06-09T06:50:19Z'}","I wouldn’t recommend this app, it’s pointless, the people on there are so disrespectful about everything, even if I asked them “Hi how are you doing today/ Hi how was your day today” no matter what I say, there just so very disrespectful towards me? So I would never download this app ever again.",1,False,Disrespectful people,kgp760
2022-05-06 02:47:02,"{'id': 29608550, 'body': 'We are sorry to hear that! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2022-05-07T09:23:20Z'}","Due to my disability right hand, unable to take verify pictures.
Receiving messages from other countries like cube and Thailand too far to meet from the USA, looking to date but no response, now finding another website or app to find a hookup and sensual experience",1,False,Unable to take verify pict d,babtbobot1
2022-04-08 19:03:21,"{'id': 29089828, 'body': 'This doesn’t sound good! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2022-04-11T06:54:18Z'}",Cant change location  .. i used to change it from time to time ..now I cant why??!,3,False,Location problem,ameer mero kun
2021-09-09 11:29:14,"{'id': 25038339, 'body': ""If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe that you've been blocked in error, please contact us via @BadooHelp on Facebook or Twitter."", 'modified': '2021-09-11T10:04:42Z'}",Got my account banned it said to contact you if it’s a mistake I feel like it was a mistake,5,False,Banned :(,motinal
2021-08-28 20:11:11,"{'id': 24795837, 'body': 'Hey there, Thank you for your honest review. Our moderators work 24/7 to remove any fake profiles from our app, please do report anyone untrustworthy to us💜', 'modified': '2021-08-30T08:24:01Z'}",Lot of Snapchat premium girls with fake profiles I guess just filter the girls a little more! Other than that great job on the app!,5,False,Filter Fakes,DeleteDeezHoes
2021-05-19 17:43:29,"{'id': 20290035, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2021-05-21T01:10:21Z'}",Great app but asking too much money,5,True,Nice app. Wish i can pay every month or as I want. Automatic draw is no. No,Love Africa
2021-06-16 07:18:39,"{'id': 23445867, 'body': 'Hello, thanks for the information. Your feedback has been sent to the developers. If you have any questions, please visit us on Facebook @BadooHelp, we will try to help.', 'modified': '2021-06-17T18:03:24Z'}",Very okay with the fact that you keep on seeing now people on this app wherever you are but it takes money to start a chat with them.,3,False,Kobby,Jay Gartey
2021-01-18 01:18:25,"{'id': 20507834, 'body': 'Hey there! Thank you for sharing this with us. This sounds quite strange do you mind taking a few screenshots of this and sending them through to us on @BadooHelp we can then understand your situation better and assist you as best we can💜', 'modified': '2021-01-19T16:03:20Z'}",It’s good and all but everytime I try to add a photo or video to my profile it clicks the camera repeatedly and when I exit it clicks it again,4,False,It’s good but bugs,Scola2official
2021-04-04 07:40:40,"{'id': 22057500, 'body': ""Sorry to hear you feel this way! We have shared your feedback with the team. Please remember that it's free to use the People Nearby feature and chat with any of your matches 💜 Questions? Feel free to reach out on social media @BadooHelp"", 'modified': '2021-04-05T20:15:38Z'}",It’s a good app but like three updates ago they changed everything so right now I can I see who saw my profile it’s feel like a bad experience. They need change back to the old version,2,False,Bad experience,Julian260
2020-09-25 08:38:18,"{'id': 18116874, 'body': ""Hi there, we can help you delete this account (although we're sad to see you go!) Please drop us a message at badoo.com/feedback or via Facebook or Twitter so we can help you out."", 'modified': '2020-09-26T16:31:07Z'}",I’m trying to get in my account so I can delete it because unfortunately it’s not for me but it keeps asking for face verification and I gave so many pictures. My email isn’t working either so please tell me how because I don’t want my info just floating on that app when I’m not able to use it.,1,False,Can’t get in my account,ziggyspicce
2020-07-02 15:55:58,,"I have met a couple guys on here that were good guys, still haven’t found that special one.",5,False,The dating game,DeeSchmitt
2020-05-29 00:07:29,,You get to chat with others and they won’t ask you for premium like OkCupid and other apps.,5,False,Really cool.,Wally the best 777
2020-05-24 14:32:50,,I like that it connects you to people around you so you won’t have to travel far,5,False,Great,qveenjazz2297
2020-04-02 13:57:23,,I paid for premium and it was totalllly worth i love using badoo to meet new people and have good conversations most of the people are real and genuine which I love,5,False,A legit app,makabers
2020-05-06 22:29:14,"{'id': 15167292, 'body': ""If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\nHowever, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2020-05-07T15:23:29Z'}","Basically if your not paying for their premium bullshiit, they block your account. I have tried with another account, didn't touch it for a whole day and got blocked. Didn't chat a single person so don't tell me I ""breeched your terms""",1,False,Blocked within exactly 24 hours,The dankest hill
2020-01-29 02:02:08,,"As of coarse you have go through a few bad ones to find the good one, I found mine",5,False,Found my lady here,hardcarpenter
2019-11-17 15:03:12,,Need to be able to go back more than once,5,False,Need to be able to back up ore,brandon tiner
2019-08-05 01:22:30,,Badoo is nice and simple to use. And members have several features to enjoy while connecting to singles out there. I recommended Badoo to everyone,5,False,Great app,YawThursday_
