Unnamed: 0,rating,userName,title,isEdited,date,review,developerResponse,sentiment
396,4,Jeromyoc2013,Better than most,False,2017-01-31 05:19:18,"This app is better than most. It draws people from all over and gathers a pretty even mix. There are some glitches but usually quickly fixed. Also, they are very supportive of the poz community.",,4
397,4,MRKaUz,Best gay app,False,2014-12-31 04:44:26,"Space to write about yourself, etc is pretty limited.  And I'd prefer it not send someone a message when u revoke their access to your photos.  If your doing that u probably don't want to be sending them messages.  All good besides those things for me.",,3
398,4,HankKnerrIUP,About the best,False,2013-11-03 13:52:40,"Like the feel and operation. Feel it should have a way to filter those not online. Also should time stamp buzz/viewed. But so much better than Grindr--with stepped up marketing, could finally be the replacement we need for that crap ap.",,4
399,2,le_sacre,"Filters, please",False,2014-08-13 03:07:02,"Would be great... EXCEPT: constantly annoys me with pointless messages from faceless users 6000 miles away just asking me to unlock my photos. Would be so easy to develop a filter to eliminate this irritating waste of my time, yet when I suggested it they wrote back basically saying they see this annoyance as a feature!

If only they'd fix that, would be a great app.",,2
400,4,ejsanchez,No joking about this being the way Grindr should have been!!!,False,2013-08-24 22:35:00,This app is far superior to Grindr! The only reason I gave 4 stars instead of 5 is because loading can be rather sluggish. If that's improved I'll change this to a 5 star rating.,,4
401,4,من يبي ضعيف,still my favorit,False,2015-12-12 21:02:17,i like the apps although i have a comment but it's better than other apps. But still i have problem with explore map it shows always far distance location,,3
402,5,HSBinTX,It's good,False,2013-07-27 17:58:11,"It isn't the best, but it is definitely better than others. I like the message notification feature. There's one out there that doesn't have it. ;-)",,4
403,4,obvdapl,Much better than Grindr,False,2012-04-26 15:15:49,"Interface is more intuitive. What grindr charges (push notification, swipe switching profiles) are free here.  

The stability is not quite there yet. App crashed a couple of times already.  

Highly recommended.",,2
404,4,AppGeek4now,Great app but,False,2013-04-13 17:33:49,"Takes time for the messages to download when starting up
Should also include a feature that remembers specific phrases so I don't have to repeat the same thing over and over again",,4
405,5,mangus42,Great App,False,2015-03-14 21:59:36,"Hornet is definitely the cleanest and most feature filled app of my unholy trinity of it, Grindr  and Tinder.  The only thing that Grindr beats in on is volume.  There aren't many guys in my area and far more can be found on Grindr than than Hornet.",,5
406,5,n8thegr8 jk,Way better than grindr,False,2014-11-19 01:10:35,"Much better quality than Grindr (free version) 
Less people but enough that it's effective and overall way better than Grindr",,5
407,5,ScottA1976,Friendly and reliable,False,2014-09-04 07:36:43,"Hornet is the best gay app because it's well designed, and has cool features like unlimited profile views, and the ability to explore to other towns and cities. The guys are friendlier here as well!!",,5
408,1,Very Extremely Unhappy camper,Ridiculous!,False,2013-09-12 08:51:50,"Glitch glitch glitch glitch glitch! It's a great idea if the app actually worked! Iv only used it a few months now and iv already had more problems than I had with grindr and jack'd (two apps iv had for SEVERAL YEARS) def wouldn't recommend paying for the app!

I got an email from a rep saying they are working on the servers and that it would be up in 2 hours. This was 3 hours ago and still nothing...",,1
409,5,MarkyMark47,SO much better than Grindr,False,2013-06-24 05:14:50,"It has multiple photos, plus private photos, and it hasn't crashed once. I can't say either of those things about Grindr.",,1
410,5,Btroots,Great step up from Grindr,False,2013-01-07 05:17:29,"This app has a ton of great features. Kind of amazed it is available for free. Try it, you'll like it. Then tell everyone you know about it so your friends will move over from Grindr.",,4
411,2,DYD.NYC,Extremely buggy on iOS6,False,2012-11-01 21:54:09,"Very disappointing performance on iOS6 devices. Constantly freezes, I cannot type and edit my profile, the layout gets messed up and a huge white bar appears at the bottom of the screen making navigating the app impossible. Gaydar and Growlr offer much better apps with appropriate features and usability.",,1
412,5,Grantikins,Cleaner,False,2012-01-19 07:00:21,"I like this app in comparison to others in its genre because it seems a lot less sketchy and skeezy. It reminds me of connexion when it was still around, a brighter alternative to grindr.",,4
413,4,RBB08117926,So far so good,False,2012-12-27 06:46:37,"I've only had the app for a day. So far it's ok. It's easy to use, I like the features, and it connects me with different guys than other apps. I do wish I was able to hide guys who aren't online...but other than that it's worked out well.",,3
414,4,Florida Fitness,Needs work,False,2012-06-15 02:47:27,Crashed a few times within an hour of first downloading. Otherwise seems to be cool. Wish I could be hidden from older users instead of just making them invisible to me.,,2
415,3,GrayWolf459,Read all.,False,2013-10-15 20:04:58,This is a very buggy app even with the current update. Like my messages i receive just DISAPPEAR! It doesn't give guys near by BUT! it does have GREAT potential! Love the layout and the chatty box. I will remain active with it because I believe it will get better. However I'd love for a 1st class debugger. HA! You guys are doing good. Keep it up.,,2
416,5,_tod_,Pretty fun,False,2012-03-13 09:08:07,"Could have used a warning before sending my first <3 and unlock pics request but other than that, I dig it.",,3
